canonical_smiles,pert_id,dummy
CC(C)(C)NC(=O)C(N(C(=O)c1c[nH]cn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,BRD-A59900482,1
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(CC(=O)CO)C(=O)SCF,BRD-A59943784,1
CCC1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,BRD-A59985574,1
Cc1onc(c1C(=O)N[C@H]1[C@@H]2SC(C)(C)C(N2C1=O)C(O)=O)-c1c(F)cccc1Cl,BRD-A60052764,1
CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O,BRD-A60070924,1
CCN1CCCC1CNC(=O)c1cc(c(N)cc1OC)S(=O)(=O)CC,BRD-A60197193,1
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,BRD-A60217728,1
N#CC(c1nc2ccccc2s1)c1ccnc(NCCc2cccnc2)n1,BRD-A60245366,1
OC(=O)CC1N=Cc2ccccc12,BRD-A60256353,1
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)C4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,BRD-A60274948,1
CCOC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,BRD-A60294240,1
CCN1C(=O)C2(NNc3ccccc3O2)c2ccccc12,BRD-A60386802,1
CC[C@]1(O)CC2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C=O)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,BRD-A60414806,1
CCCC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C)C4[C@@H](O)CC3(C)[C@@]2(O1)C(=O)CO,BRD-A60571864,1
C1CN[C@H]2[C@@H](C1)C3CCC2[C@H]4N3CCc5c4[nH]c6ccccc56,BRD-A60583491,1
O=C(Nc1ncnc2Oc3ccc4ccccc4c3C(c5ccccc5)c12)c6ccccc6,BRD-A60784279,1
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,BRD-A61154809,1
CNC(C)C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)Nc1ccc2[nH]ccc2c1,BRD-A61189834,1
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,BRD-A61194565,1
COc1cc2OC3OC=CC3c2c2oc(=O)c3C(=O)CCc3c12,BRD-A61273891,1
COC1CC(C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O,BRD-A61304759,1
OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,BRD-A61392169,1
CSCCC(NC=O)C(=O)NC(C)C(=O)O,BRD-A61470182,1
CN[C@H]1[C@@H](O)C2O[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)[C@H](N)C[C@@H]2OC1O[C@H]4O[C@H](CO)[C@@H](N)[C@H](O)[C@H]4O,BRD-A61486721,1
COc1ccc(cc1COc1c(C)cccc1C)C1Nc2ccccc2C(=O)N1Cc1cccnc1,BRD-A61599461,1
NC(=O)C1CCN(CC1)C2CC(=O)N(C2=O)c3ccc(F)c(Cl)c3,BRD-A61666925,1
CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(N)(=O)=O,BRD-A61793559,1
ON1C(Nc2ccccc2C1=O)c3ccc(o3)c4ccc(cc4)C(F)(F)F,BRD-A61825514,1
OC[C@H]1O[C@@H](Oc2ccccc2COC(=O)C3(O)C=CCCC3=O)[C@H](OC(=O)c4ccccc4)[C@@H](O)[C@@H]1O,BRD-A61856038,1
CCc1ccc(nc1)C(=O)COc1ccc(CC2SC(=O)NC2=O)cc1,BRD-A61858259,1
COc1ccc2[nH]cc(CC(C)N)c2c1,BRD-A61866602,1
OC1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,BRD-A61899133,1
Clc1cc2NC(=O)C3CNCCN3c2cc1Cl,BRD-A62021152,1
COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OC(=O)C(C)(CO)CO,BRD-A62025033,1
CN1C2C[C@@H](C[C@H]1[C@H]1OC21)OC(=O)[C@H](CO)c1ccccc1,BRD-A62035778,1
OC(C1CCN(CCc2ccccc2)CC1)c1ccccc1,BRD-A62057054,1
CN\C(NC#N)=N/c1ccc(cc1)C1=NNC(=O)CC1C,BRD-A62071884,1
COc1ccc(cc1)C(=O)CC1(O)C(=O)Nc2c1c(Cl)ccc2Cl,BRD-A62182663,1
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,BRD-A62184259,1
CCCCCCCCCCC1C(=O)OC(C(=O)O)C1(O)C(=O)O,BRD-A62200266,1
Fc1ccc(cc1)C2CCNCC2COc3ccc4OCOc4c3,BRD-A62326914,1
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCCN3CCC(CC3)(c4ccccc4)c5ccccc5)C,BRD-A62336480,1
C[N+]1(C)CCCC(C1)OC(=O)C(O)(c1ccccc1)c1ccccc1,BRD-A62421304,1
OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,BRD-A62428732,1
CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(N)=O,BRD-A62434282,1
O=C(CNC(=O)C1CCCCC1)OC(C(=O)c2ccccc2)c3ccccc3,BRD-A62496920,1
C[C@]12CC(=O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,BRD-A62525898,1
CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(OCC(=O)O)cc3)c(=O)n2C1c4ccc(Cl)cc4,BRD-A62647958,1
CCCCCCCC(=O)OC1C(OC(=O)/C(=C/C)/C)C(=C2C3OC(=O)C(C)(O)C3(O)C(CC(C)(OC(=O)C)C12)OC(=O)CCC)C,BRD-A62809825,1
CC(CN)CC(O)=O,BRD-A62890442,1
CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(Cc3c[nH]c4cccc2c34)N(CC=C)C1,BRD-A63043573,1
CC1CN(CCCn2c3ccccc3c4ccccc24)CC(C)N1,BRD-A63346720,1
COC(=O)C1=C(C)N=C(C)C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1,BRD-A63445921,1
COc1cc2CCN(C)C(CCc3ccc(Cl)cc3)c2cc1O,BRD-A63546914,1
COc1cc(\C=C\C(=O)N2C(CC=CC2=O)C2CCCCC2)cc(OC)c1OC,BRD-A63583287,1
CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@H](CC(C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(O)=O)C(O)=O,BRD-A63646118,1
CCC(CO)NC(=O)C1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34,BRD-A63667919,1
CN(C)c1ccc(Cn2cnc3CN(C(Cc32)C(=O)O)C(=O)C(c4ccccc4)c5ccccc5)cc1C,BRD-A63836183,1
CCC(=O)OC1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)CCl,BRD-A63894585,1
CCC(=O)OCC(=O)C1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@]12C,BRD-A63934767,1
Oc1cccc(n1)C(=O)NC1CCCc2c1cnn2-c1ccc(F)cc1F,BRD-A63949900,1
CCC(C)[C@@H]1NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]2CCCCN2C1=O,BRD-A63989068,1
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)OC2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6,BRD-A63998256,1
CC(N)COc1c(C)cccc1C,BRD-A64092382,1
C[C@H](CCC(O)=O)[C@H]1CCC2C3C(CC(=O)[C@]12C)[C@@]1(C)CCC(=O)CC1CC3=O,BRD-A64125466,1
Oc1cc2CCN(CC=C)CC(c3ccccc3)c2cc1O,BRD-A64227845,1
CC1C(=O)[C@H]2O[C@H]2C(=O)C1=O,BRD-A64228451,1
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)C(CCC3C2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,BRD-A64242993,1
CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,BRD-A64290322,1
CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,BRD-A64297288,1
COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1,BRD-A64479082,1
NCC(O)c1cc(O)c(O)cc1[N+]([O-])=O,BRD-A64489120,1
CC(C(O)=O)c1ccc2Oc3ncccc3Cc2c1,BRD-A64610707,1
CN(CC(O)CC(O)c1ccccc1)Cc2ccccc2,BRD-A64811980,1
CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(OCC(=O)O)cc3)c(=O)n2C1c4ccc(SC)cc4,BRD-A64850503,1
Nc1nc(Nc2ccccc2)nc3n(cnc13)C4OC(CO)C(O)C4O,BRD-A64933752,1
CN1CCN2C(C1)c1ccccc1Cc1cccnc21,BRD-A64977602,1
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,BRD-A65013509,1
CC(=O)CC(c1ccc(cc1)[N+]([O-])=O)c1c(O)c2ccccc2oc1=O,BRD-A65051990,1
CC(C)[C@@]1(NC(=O)[C@@H]2CC3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O,BRD-A65076780,1
NC1Cc2ccc(O)cc2NC1=O,BRD-A65140285,1
COC1CCCCC1Nc2cc(C)ccc2C,BRD-A65142661,1
CC(C)(C)c1onc(O)c1CC(N)C(O)=O,BRD-A65145453,1
CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,BRD-A65280694,1
Cc1nnc(SCC2=C(N3C(SC2)C(NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1,BRD-A65282128,1
CN1C2C[C@@H](O)C1CC(=O)C2,BRD-A65327625,1
CC(C)NCC(O)c1ccc(N)c(c1)C#N,BRD-A65440446,1
OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,BRD-A65444648,1
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO,BRD-A65449987,1
OC(=O)c1ccc(cc1)N1CCN(CC1)[S+]([O-])(=O)c1ccc2NC(=O)Cc2c1,BRD-A65516924,1
CC(=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C3CCC4(C)C3C(O)CC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C(C)(C)C6CCC54C)C,BRD-A65550283,1
COC1(COc2ccccc2O1)C1=NCCN1,BRD-A65597028,1
COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2,BRD-A65615053,1
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,BRD-A65671304,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2C(C[C@@H]3CCC[C@@H]32)C(=O)O,BRD-A65739223,1
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C,BRD-A65767837,1
NCCCN1c2ccccc2S(=O)c2ccc(Cl)cc12,BRD-A65771317,1
CN1[C@H]2CC[C@@H]1CC(C2)OC1c2ccccc2CCc2ccccc12,BRD-A65797496,1
OCCN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,BRD-A65818372,1
C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O[C@@H]6O[C@H](COC7O[C@H](CO)[C@@H](OC8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O,BRD-A66199457,1
CC(CCCC(C)(C)O)C1CCC2C1(C)CCC\C2=C/C=C1/CC(O)CC(O)C1=C,BRD-A66229260,1
CCCCC(O)c1ccccc1,BRD-A66284731,1
C\C1=C/CC[C@]2(C)OC2[C@H]2OC(=O)C(=C)[C@@H]2CC1,BRD-A66395008,1
CC(CCCCC(=O)Nc1ccc(cc1)C(F)(F)F)NCCc1c[nH]cn1,BRD-A66435872,1
Oc1ccc2C[C@H]3N(CC4CC4)CCC45[C@@H](Oc1c24)C(=O)CC[C@@]35O,BRD-A66559694,1
CC(c1cnc[nH]1)c2cccc(C)c2C,BRD-A66563878,1
COc1cc(O)c(C(CC(=O)N2CCC(C)CC2)c2ccc3OCOc3c2)c(OC)c1,BRD-A66604020,1
CC[C@H](C)[C@@H](COC(Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,BRD-A66794241,1
COc1cc(O)c(C(CC(=O)N2CC(C)OC(C)C2)c2ccc3OCOc3c2)c(OC)c1,BRD-A66846505,1
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@]12C,BRD-A66861218,1
CNc1cc(OC)c(cc1Cl)C(=O)NC2CCN(Cc3ccccc3)C2C,BRD-A66927094,1
ClCCNP1(=O)OCCCN1CCCl,BRD-A67097164,1
OC(=O)C1C(C2CCC1O2)C(=O)NCCc3ccccc3,BRD-A67306036,1
NC(=O)c1ncn(C2OC(COP(O)(O)=O)C(O)C2O)c1N,BRD-A67373739,1
OC1C(=CC(=O)O)CCCc2ccccc12,BRD-A67433117,1
CCCCC[C@H](O)CC[C@H]1[C@H](O)CC2Cc3c(C)cccc3CC12,BRD-A67438293,1
CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,BRD-A67479912,1
CCOC(=O)C1(CCCCCCOc2ccc(Cl)cc2)CO1,BRD-A67552655,1
CC(O)[C@H](O)C1CNc2nc(N)[nH]c(=O)c2N1,BRD-A67605442,1
CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)C(NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O,BRD-A67709388,1
CC(=O)NC1=NN(C(C)=O)C(C)(S1)c1ccccc1,BRD-A67748489,1
CC(C(=O)Nc1cccc(c1)\N=C\c1c(O)ccc2ccccc12)c1ccccc1,BRD-A67788537,1
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,BRD-A67799922,1
CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,BRD-A67862938,1
CO\N=C(\C(=O)NC1C2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)c1csc(N)n1,BRD-A67981824,1
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,BRD-A68009927,1
COc1ccc(cc1)C2CC(=O)c3ccc(OC)cc3O2,BRD-A68039575,1
ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,BRD-A68045637,1
Cc1ccc(cc1C)C(O)(C2CN3CCC2CC3)c4ccc(C)c(C)c4,BRD-A68061604,1
ClCC(=O)N(C(C(=O)NC1CCCCC1)c2cccnc2)c3cccc(Cl)c3,BRD-A68065211,1
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6COC(=O)C6)[C@H](O)[C@H](O)[C@H]1O,BRD-A68202111,1
CC1=CCC2[C@](C)(CCC[C@]2(C)[C@H]1CCc3ccoc3)C(=O)O,BRD-A68274214,1
CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,BRD-A68281735,1
CC1NC(=O)NC1=O,BRD-A68318914,1
COCC(=O)N(C(C(=O)NC(C)(C)C)c1cccnc1)c1ccc(cc1)C(C)(C)C,BRD-A68397902,1
COc1cc(cc(OC)c1OC)C(=O)NC1CCCNC1,BRD-A68589262,1
CN1C2N(CCc3c2[nH]c2ccccc32)C(=O)c2ccccc12,BRD-A68631409,1
C[C@]12CC[C@@H]3[C@@H](CC[C@@H]4CC5SC5C[C@]34C)[C@@H]1CC[C@@H]2O,BRD-A68650781,1
CN/1C(C=C(C\C1=N\P(=O)(Oc2ccccc2)Oc3ccccc3)c4ccc(CO)cc4)C5CC5,BRD-A68721828,1
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,BRD-A68723818,1
COc1cc(ccc1Nc1ncc2N(C)C(=O)CC(C)N(C3CCCC3)c2n1)C(=O)NC1CCN(C)CC1,BRD-A68739437,1
CS(=O)(=O)OC1C(O)[C@@H](CO)O[C@H]1n1cnc2c(N)nc(Cl)nc12,BRD-A68802837,1
ON1C(Nc2ccccc2C1=O)c3ccc(o3)c4cccs4,BRD-A68820570,1
CN1CCCC(CC1)n1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,BRD-A68888262,1
COc1ccc2N(C)C(=O)C(C)(CCN)c2c1,BRD-A68890828,1
CC(C=Cc1cccc(Oc2ccc(F)cc2)c1)N(O)C(=O)N,BRD-A68891053,1
CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC(C(=O)OC(C)(C)C)c2ccccc2,BRD-A68929948,1
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)C4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)C4CC[C@]3(O)C2)C2=CC(=O)OC2)[C@H](O)[C@H](O)[C@H]1O,BRD-A68930007,1
COc1cccc(NC(=S)N=S(=O)(C)c2ccccc2)c1,BRD-A69336132,1
C(Nc1ncnc2ccc(cc12)-c1ccc2OCOc2c1)C1CCCOC1,BRD-A69421747,1
CCC(NC(=O)C(C)NC)C(=O)N1CCCC1C(=O)NC2CCCc3ccccc23,BRD-A69429454,1
CN1CCN(CC(O)COCCC2(CC3CC4CC(C3)C2)C4)CC1,BRD-A69439373,1
COc1cc(CC(C)(N)C(O)=O)ccc1OS(O)(=O)=O,BRD-A69454249,1
CC(C)C(NC(=O)C(C)N)C(=O)N1CCCC1C(=O)NC(c2ccccc2)c3ccccc3,BRD-A69470004,1
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,BRD-A69512159,1
CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(\CO)=C\CC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C5COC5CCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,BRD-A69592287,1
COc1ccc(cc1)C1Sc2ccccc2N(CCN(C)C)C(=O)C1OC(C)=O,BRD-A69636825,1
CC1CCc2cc(F)cc3c2n1cc(C(O)=O)c3=O,BRD-A69777949,1
CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,BRD-A69815203,1
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,BRD-A69917777,1
COC(=O)C1C(C(=C(C)N=C1C)C(=O)OC(C)C)c2cccc3nonc23,BRD-A69927616,1
C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,BRD-A69951442,1
CC(C)CC1N2C(=O)C(NC(=O)C3CN(C)C4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(OC2(O)C7CCCN7C1=O)C(C)C,BRD-A69960130,1
CC(O)Cn1c(C)ncc1[N+]([O-])=O,BRD-A70083328,1
CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4[C@H](O)C=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(\CO)=C\CC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C(\CO)=C\CCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,BRD-A70150975,1
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C12,BRD-A70155556,1
CCCC1C(=O)N2N(C1=O)c1cc(C)ccc1N=C2N(C)C,BRD-A70182876,1
CC(C(=O)OC1CC2CCC(C1)N2C)c1ccc(Br)cc1,BRD-A70268693,1
Cc1cc(C)n(CC(=O)NC2CCCc3c2cnn3c4ccc(C)c(C)c4)n1,BRD-A70311631,1
CCCCn1c(=O)n(CCCO)c2nc([nH]c2c1=O)C12CC3CC1CC(C2)C3,BRD-A70407468,1
CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C2(O)C(=O)CC(C)(OC12C)C=C,BRD-A70449690,1
Oc1ccc2C[C@H]3N(CC=C)CC[C@]4(C5Oc1c24)[C@@]3(O)CCC5=O,BRD-A70461345,1
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,BRD-A70514680,1
CN(C)CC(O)Cn1c2cc(Cl)ccc2sc2cc(=O)c(=O)cc12,BRD-A70541707,1
COC(=O)C1=CN(Cc2cc3OCOc3cc2Br)C(C=C(CCCO)C=C1C(=O)OC)c4ccc(CN5CCCC5)cc4,BRD-A70591769,1
CCCCCC1OC2=C(C(O)C1(C)O)C(=O)N(OC)C2CSCC(O)C(=O)O,BRD-A70633932,1
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,BRD-A70649075,1
CC1(C)Oc2cc3c(cc2C=C1)C1=CC24NC(=O)C5(CCCN5C2=O)CC4C(C)(C)C1=[N+]3[O-],BRD-A70731303,1
Clc1ccc(cc1)C12CC3CC(CC(C3)(C1)C(=O)NCc1ccncc1)C2,BRD-A70814879,1
CC1CN(CC(C)O1)c2nc3ccccc3nc2SCC(=O)Nc4ccccc4,BRD-A70879086,1
COc1ccc(cc1)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1cccc(OC)c1,BRD-A71009679,1
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,BRD-A71033472,1
C\C(N(Cc1cnc(C)nc1N)C=O)=C(\CCO)SSCC1CCCO1,BRD-A71157293,1
CC1CC\C=C/[C@H]2OC34C=CCN(C(=O)[C@H]3N(CCCO)C(=O)[C@@H]4C2C(=O)O1)C(C)(C)C,BRD-A71171460,1
COc1cc2CCN3Cc4c(OC)c(O)ccc4CC3c2cc1O,BRD-A71203467,1
CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC,BRD-A71262238,1
CCc1sc(nc1c2ccccc2)N3C(=O)C4C5CCC(C4C3=O)C5=C(C)C,BRD-A71339955,1
CCC(C)C(NC(=O)C(N)Cc1c[nH]cn1)C(=O)NC(CCCNC(N)=N)C(=O)NC(CC(C)C)C(O)=O,BRD-A71356100,1
CC1OC(CC(N)C1O)O[C@H]1C[C@@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O,BRD-A71390734,1
COC1CC(O[C@H]2CC[C@]3(C=O)C4CC[C@]5(C)C(CC[C@]5(O)C4CC[C@]3(O)C2)C6=CC(=O)OC6)OC(C)C1O,BRD-A71459254,1
OC(=O)CCC(NS(=O)(=O)c1ccc(cc1)c2ccccc2)C(=O)O,BRD-A71657825,1
Cc1cc(C)c2C3C=CCC3C(Nc2c1)c4cc5OCOc5cc4Br,BRD-A71707563,1
COC1C(CC2CN3CCc4c([nH]c5cc(OC)ccc45)C3CC2C1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,BRD-A71765365,1
CC(C)C(N1C(=O)/C(=C/c2ccccc2)/SC1=S)C(=O)O,BRD-A71799696,1
CCC(C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)C12,BRD-A71816415,1
CC(C)C\C=C/C(=O)NC1C(OC2OC(C)C(O)C(O)C2NC(C)=O)OC(CC(O)C2OC(C(O)C2O)n2ccc(=O)[nH]c2=O)C(O)C1O,BRD-A72024019,1
COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,BRD-A72066420,1
COc1cc(cc(F)c1OC)C(O)CNC(C)C,BRD-A72069525,1
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,BRD-A72075775,1
